WBAN,Name,State,Location,Latitude,Longitude,StationHeight,Barometer,TimeZone
25333,SITKA,AK,SITKA ROCKY GUTIERREZ ARPT,57.04806,-135.36472,20.42,1693.2,-9
25335,SKAGWAY,AK,SKAGWAY AIRPORT,59.45556,-135.32388999999998,13.41,1083.64,-9
25338,WRANGELL,AK,WRANGELL AIRPORT,56.4732,-132.3874,13.41,0.0,-9
25339,YAKUTAT,AK,YAKUTAT AIRPORT,59.512,-139.6712,9.45,1456.15,-9
25348,PORT ALEXANDER,AK,PORT ALEXANDER SPB,56.2472,-134.6447,,,-9
25357,ELFIN COVE,AK,ELFIN COVE SEAPLANE BASE,58.19194,-136.34361,0.0,0.0,-9
25367,KLAWOCK,AK,KLAWOCK AIRPORT,55.58,-133.075,15.24,2099.56,-9
25369,KAKE,AK,KAKE AIRPORT,56.96666999999999,-133.9,52.43,,-9
25376,HYDABURG,AK,HYDABURG SEAPLANE BASE,55.206109999999995,-132.82806000000002,0.0,0.0,-9
25377,METLAKATLA,AK,METLAKATLA SEAPLANE BASE,55.13111,-131.57806000000002,0.0,0.0,-9
25378,HOONAH,AK,HOONAH SEAPLANE BASE,58.11221999999999,-135.45193999999998,0.0,0.0,-9
25379,SITKA,AK,SITKA 1 NE,57.0574,-135.3266,23.77,,-9
25402,MIDDLETON ISLAND,AK,MIDDLETON ISLAND METEOROLOGY RADAR SITE,59.433330000000005,-146.33333000000002,14.02,0.0,-9
25501,KODIAK,AK,KODIAK AIRPORT,57.75111,-152.48556000000002,33.83,3691.17,-9
25503,KING SALMON,AK,KING SALMON AIRPORT,58.6829,-156.6563,14.94,1219.1,-9
25506,ILIAMNA,AK,ILIAMNA AIRPORT,59.7494,-154.9089,48.77,5926.18,-9
25507,HOMER,AK,HOMER AIRPORT,59.641999999999996,-151.4908,22.25,2641.38,-9
25508,PORT HEIDEN,AK,PORT HEIDEN AIRPORT,56.95916999999999,-158.63166999999999,28.96,0.0,-9
25513,DILLINGHAM,AK,DILLINGHAM AIRPORT,59.05,-158.51667,28.96,0.0,-9
25516,SELDOVIA,AK,SELDOVIA AIRPORT,59.44333,-151.70167,8.84,1151.37,-9
25518,CHIGNIK,AK,CHIGNIK AIRPORT,56.31139,-158.37306,4.88,0.0,-9
25519,EGEGIK,AK,EGEGIK AIRPORT,58.185280000000006,-157.38556,28.04,0.0,-9
25521,IGIUGIG,AK,IGIUGIG AIRPORT,59.324169999999995,-155.90167,27.43,,-9
25604,PLATINUM,AK,PLATINUM AIRPORT,59.011390000000006,-161.81972,4.57,,-9
25616,DUTCH HARBOR,AK,DUTCH HARBOR AIRPORT,53.895,-166.5433,3.96,0.0,-9
25617,SAND POINT,AK,SAND POINT AIRPORT,55.31944,-160.52083000000002,6.4,0.0,-9
25623,CAPE HEWENHAM,AK,CAPE HEWENHAM LRRS AIRPORT,58.65,-162.06667,164.9,0.0,-9
25624,COLD BAY,AK,COLD BAY AIRPORT,55.22083000000001,-162.7325,31.39,3318.66,-9
25628,ST. GEORGE ISLAND,AK,ST. GEORGE AIRPORT,56.6,-169.565,38.1,4300.72,-9
25629,TOGIAK VILLAGE,AK,TOGIAK AIRPORT,59.066669999999995,-160.36667,6.1,,-9
25630,SAND POINT,AK,SAND POINT 1 ENE,55.3473,-160.466,,,-9
25704,ADAK,AK,ADAK NAS,51.88333,-176.65,5.79,609.55,-10
25711,ST. PAUL,AK,ST. PAUL 4 NE,57.1575,-170.2119,6.1,,-10
25713,ST PAUL ISLAND,AK,ST PAUL ISLAND AIRPORT,57.155280000000005,-170.22222,8.53,914.33,-9
25715,ATKA,AK,ATKA AIRPORT,52.220279999999995,-174.20611,17.07,,-9
26401,ANCHORAGE,AK,ELMENDORF AFB AIRPORT,61.25306,-149.79361,64.92,0.0,-9
26407,FAIRBANKS,AK,EIELSON AFB AIRPORT,64.68333,-147.08333000000002,167.03,0.0,-9
26409,ANCHORAGE,AK,MERRILL FIELD AIRPORT,61.21694,-149.855,41.76,4503.9,-9
26410,CORDOVA,AK,M.K.(MUDHOLE) SMITH ARPT,60.4888,-145.4511,14.63,1760.92,-9
26411,FAIRBANKS,AK,FAIRBANKS INTERNATIONAL AIRPORT,64.8039,-147.8761,138.38,15712.85,-9
26412,NORTHWAY,AK,NORTHWAY AIRPORT,62.9617,-141.9378,524.56,58042.72,-9
26413,FORT YUKON,AK,FORT YUKON AIRPORT,66.56667,-145.26667,138.38,15306.48,-9
26414,SUMMIT,AK,SUMMIT AIRPORT,63.33139,-149.12722,734.26,,-9
26415,DELTA JUNCTION/FT GREELY,AK,ALLEN ARMY AIRFIELD,63.9944,-145.7214,388.32,43887.61,-9
26418,CENTRAL,AK,CENTRAL AIRPORT,65.5667,-144.7653,284.07,,-9
26422,EAGLE,AK,EAGLE AIRPORT,64.77667,-141.14833000000002,273.71,30545.24,-9
26425,GULKANA,AK,GULKANA AIRPORT,62.1591,-145.4588,481.28,53403.37,-9
26435,NENANA,AK,NENANA MUNICIPAL AIRPORT,64.55,-149.07166999999998,110.34,12191.0,-9
26438,SEWARD,AK,SEWARD AIRPORT,60.128330000000005,-149.41666999999998,6.71,846.6,-9
26439,SHEEP MOUNTAIN,AK,SHEEP MOUNTAIN AIRPORT,61.81194,-147.50694,835.15,0.0,-9
26442,VALDEZ,AK,NATIONAL WEATHER SERVICE OFFICE,61.1303,-146.3517,11.28,1760.92,-9
26443,WASILLA,AK,WASILLA AIRPORT,61.571940000000005,-149.54056,107.9,0.0,-9
26444,WHITTIER,AK,WHITTIER AIRPORT,60.78333000000001,-148.73333,9.14,0.0,-9
26445,WASILLA,AK,WASILLA AIRPORT,61.571999999999996,-149.54,107.9,0.0,-9
26451,ANCHORAGE,AK,TED STEVENS ANCHORAGE INTL AIRPORT,61.169,-150.0278,40.23,7517.79,-9
26465,GALBRAITH LAKE,AK,GALBRAITH LAKE AIRPORT,68.47889,-149.49,812.29,0.0,-9
26479,VALDEZ,AK,VALDEZ PIONEER FIELD AIRPORT,61.1315,-146.2435,35.97,,-9
26480,CHANDALAR LAKE,AK,CHANDALAR LAKE AIRPORT,67.5111,-148.4925,585.22,0.0,-9
26484,PAXSON,AK,PAXSON AIRPORT,63.032219999999995,-145.49833,808.63,0.0,-9
26486,SLANA,AK,DUFFY'S TAVERN AIRPORT,62.7089,-143.9808,737.62,0.0,-9
26491,ANCHORAGE,AK,LAKE HOOD SEAPLANE BASE,61.178059999999995,-149.96639,40.23,3250.93,-9
26492,PORTAGE GLACIER,AK,PORTAGE GLACIER,60.785,-148.83889,31.39,3691.17,-9
26494,FAIRBANKS,AK,FAIRBANKS 11 NE,64.9735,-147.51,350.22,,-9
26497,BIRCHWOOD,AK,BIRCHWOOD AIRPORT,61.41639,-149.50722,29.26,0.0,-9
26498,FAIRBANKS (FT WAINWRIGHT),AK,WAINWRIGHT AAF AIRPORT,64.8375,-147.61444,138.38,0.0,-9
26499,HEALY,AK,HEALY RIVER AIRPORT,63.86611,-148.96889,394.41,0.0,-9
26501,GALENA,AK,GALENA AIRPORT,64.73666999999999,-156.93444,46.02,0.0,-9
26502,KALTAG,AK,KALTAG AIRPORT,64.32667,-158.74167,60.96,6975.96,-9
26510,MC GRATH,AK,MC GRATH AIRPORT,62.9574,-155.6103,103.02,11953.96,-9
26512,MINCHUMINA,AK,MINCHUMINA,63.886109999999995,-152.30194,213.97,0.0,-9
26514,SKWENTNA,AK,SKWENTNA AIRPORT,61.9772,-151.2169,45.11,0.0,-9
26516,ANIAK,AK,ANIAK AIRPORT,61.583330000000004,-159.53333,25.91,,-9
26521,HOLY CROSS,AK,HOLY CROSS AIRPORT,62.183330000000005,-159.76667,21.34,,-9
26523,KENAI,AK,KENAI MUNICIPAL AIRPORT,60.5797,-151.2391,28.04,3149.34,-9
26524,MANLEY HOT SPRINGS,AK,MANLEY HOT SPRINGS,64.9988,-150.638,81.99,0.0,-9
26526,PUNTILLA LAKE,AK,PUNTILLA LAKE,62.0911,-152.7349,559.92,0.0,-9
26528,TALKEETNA,AK,TALKEETNA AIRPORT,62.32,-150.095,108.51,11987.82,-9
26529,TANANA,AK,RALPH M CALHOUN MEML ARPT,65.175,-152.1067,67.06,8093.47,-9
26533,BETTLES,AK,BETTLES AIRPORT,66.54,-151.31,195.99,22079.26,-9
26534,SPARREVOHN,AK,SPARREVOHN LRRS AIRPORT,61.1,-155.58333000000002,484.02,,-9
26535,UTOPIA CREEK,AK,INDIAN MOUNTAIN LRRS ARPT,66.0,-153.7,388.92,,-9
26536,TAKOTNA,AK,TATALINA LRRS AIRPORT,62.894169999999995,-155.97638999999998,294.13,,-9
26542,ANAKTUVUK PASS,AK,ANAKTUVUK PASS AIRPORT,68.16667,-151.76667,640.99,0.0,-9
26546,PORT ALSWORTH,AK,PORT ALSWORTH AIRPORT,60.2036,-154.3163,85.34,0.0,-9
26547,HAYES RIVER,AK,HAYES RIVER,61.98333,-152.08333000000002,305.1,0.0,-9
26551,AMBLER,AK,AMBLER AIRPORT,67.1,-157.85,88.09,,-9
26552,HUSLIA,AK,HUSLIA AIRPORT,65.69778000000001,-156.35138999999998,64.92,,-9
26553,SLEETMUTE,AK,SLEETMUTE AIRPORT,61.71666999999999,-157.15,54.25,,-9
26554,MERRILL PASS WEST,AK,MERRILL PASS WEST,61.26667,-153.8,356.62,0.0,-9
26555,FAREWELL LAKE,AK,FAREWELL LAKE SEAPLANE BASE,62.5425,-153.6225,320.65,0.0,-9
26557,BIG RIVER LAKE,AK,BIG RIVER LAKE,60.81417,-152.29693999999998,11.89,0.0,-9
26558,SELAWIK,AK,SELAWIK,66.6,-159.98611,7.62,0.0,-9
26559,SOLDONTA,AK,SOLDONTA AIRPORT,60.47583,-151.03417,34.44,0.0,-9
26560,WILLOW,AK,WILLOW AIRPORT,61.748000000000005,-150.0541,67.36,0.0,-9
26561,RUBY,AK,RUBY AIRPORT,64.72721999999999,-155.46972,199.03,,-9
26562,PORT ALSWORTH,AK,PORT ALSWORTH 1 SW,60.1951,-154.3196,,,-9
26563,KENAI,AK,KENAI 29 ENE,60.7237,-150.4484,,,-9
26601,POINT HOPE,AK,POINT HOPE AIRPORT,68.35,-166.8,3.96,,-9
26602,KOYUK,AK,KOYUK AIRPORT,64.935,-161.155,43.28,0.0,-9
26615,BETHEL,AK,BETHEL AIRPORT,60.785,-161.8293,45.72,4910.27,-9
26616,KOTZEBUE,AK,RALPH WIEN MEMORIAL AIRPORT,66.86667,-162.63333,4.88,643.41,-9
26617,NOME,AK,NOME AIRPORT,64.5111,-165.44,6.71,609.55,-9
26622,MEKORYUK,AK,MEKORYUK AIRPORT,60.38333000000001,-166.2,14.63,0.0,-9
26623,POINT HOPE,AK,POINT HOPE AIRPORT,68.35,-166.8,3.96,,-9
26624,POINT LAY,AK,POINT LAY LRRS AIRPORT,69.71667,-163.0,7.62,,-9
26625,SHISHMAREF,AK,SHISHMAREF/NEW AIRPORT,66.25,-166.05,2.13,,-9
26627,UNALAKLEET,AK,UNALAKLEET AIRPORT,63.88333000000001,-160.8,6.1,677.28,-9
26628,GOLOVIN,AK,CAPE DARBY REMOT COM OUTLT,64.5,-163.03333,7.62,,-9
26631,CAPE LISBURNE,AK,CAPE LISBURNE LRRS AIRPORT,68.86667,-166.13333,3.05,,-9
26634,TIN CITY,AK,TIN CITY LRRS AIRPORT,65.56306,-167.92139,81.99,,-9
26635,MOUNTAIN VILLAGE,AK,MOUNTAIN VILLAGE AIRPORT,62.09528,-163.68194,102.72,,-9
26642,KIVALINA,AK,KIVALINA AIRPORT,67.73167,-164.54833,3.05,575.69,-9
26643,DEERING,AK,DEERING AIRPORT,66.06889,-162.76389,4.57,575.69,-9
26644,ANVIK,AK,ANVIK AIRPORT,62.65,-160.18333,26.82,,-9
26645,BUCKLAND,AK,BUCKLAND AIRPORT,65.98333000000001,-161.13333,9.14,,-9
26646,CAPE ROMANZOF,AK,CAPE ROMANZOF LRRS ARPT,61.78333000000001,-166.03333,146.0,,-9
26647,ST MARY'S,AK,ST MARY'S AIRPORT,62.06166999999999,-163.3,95.1,,-9
26648,NOATAK,AK,NOATAK AIRPORT,67.56611,-162.975,26.82,0.0,-9
26649,RED DOG,AK,RED DOG AIRPORT,68.03139,-162.90306,296.88,0.0,-9
26650,EMMONAK,AK,EMMONAK,62.78528000000001,-164.49111000000002,4.27,0.0,-9
26651,HOOPER BAY,AK,HOOPER BAY AIRPORT,61.52417,-166.14667,5.49,0.0,-9
26652,KALSKAG,AK,KALSKAG AIRPORT,61.536390000000004,-160.34139,16.76,,-9
26653,TOKSOOK BAY,AK,TOKSOOK BAY AIRPORT,60.54139,-165.08722,17.98,,-9
26654,RUSSIAN MISSION,AK,RUSSIAN MISSION AIRPORT,61.775,-161.31944,15.54,,-9
26655,RED DOG MINE,AK,RED DOG MINE 3 SSW,68.0277,-162.9212,,,-9
26703,GAMBELL,AK,GAMBELL AIRPORT,63.76667,-171.73278,7.92,,-9
26704,SAVOONGA,AK,SAVOONGA AIRPORT,63.68666999999999,-170.49333000000001,16.15,0.0,-9
27401,BARTER ISLAND,AK,BARTER ISLAND AIRPORT,70.13389000000001,-143.57693999999998,1.52,0.0,-9
27406,DEADHORSE,AK,DEADHORSE AIRPORT,70.1917,-148.4772,18.29,2336.61,-9
27408,KUPRAUK,AK,UGNU-KUPRAUK AIRPORT,70.33083,-149.5975,20.42,0.0,-9
27502,BARROW,AK,W POST-WILL ROGERS MEMORIAL AIRPORT,71.2834,-156.7815,3.96,1286.83,-9
27503,WAINWRIGHT,AK,WAINWRIGHT AIRPORT,70.63917,-159.995,9.14,1049.78,-9
27515,NUIQSUT,AK,NUIQSUT AIRPORT,70.21167,-151.00167,17.37,2031.83,-9
27516,BARROW,AK,BARROW 4 ENE,71.3213,-156.611,4.57,,-9
27517,DEADHORSE,AK,ALPINE AIRSTRIP,70.34416999999999,-150.94472,5.49,,-9
27518,ATQASUK,AK,ATQASUK EDWARD BURNELL SR. MEMORIAL AIRPORT,70.46722,-157.43583,29.26,,-9
33126,SIGONELLA,,NAVAL AIR STATION,37.4,14.916670000000002,23.47,2776.84,1
33209,SOUDA BAY,,NAVAL AIR STATION,35.53333,24.15,146.3,16661.04,2
34113,NAPLES,,NAVAL AIR STATION,40.9,14.3,88.09,9786.67,1
40308,YAP ISLAND,FM,YAP INTERNATIONAL AIRPORT,9.48333,138.08333000000002,17.07,1591.6,10
40309,KOROR,PW,"WEST CAROLINE ISLANDS, PACIFIC",7.33333,134.48333,33.22,3318.66,9
40310,BABELTHUAP ISLAND,PW,BABELTHUAP/KOROR AIRPORT,7.36722,134.54417,53.64,,9
40504,POHNPEI,FM,WEATHER SERVICE BUILDING,6.9667,158.2167,46.02,4266.85,11
40505,WENO ISLAND,FM,CHUUK INTERNATIONAL AIRPORT,7.45,151.83333000000002,2.44,270.91,10
40604,KWAJALEIN,MH,"BUCHOLZ AAF, KWAJALEIN KMR ATOL AP",8.73333,167.73333,7.92,372.5,12
40710,MAJURO,MH,WEATHER SERVICE OFFICE BUILDING,7.08333,171.38333,3.05,270.91,12
41231,CUBI POINT,,NAVAL AIR STATION,14.8,120.26666999999999,17.07,2133.43,8
41414,"ANDERSEN, MARIANA ISLAND, GUAM",GU,ANDERSEN AFB AIRPORT,13.583329999999998,144.91666999999998,186.54,0.0,10
41415,AGANA,GU,GUAM INTERNATIONAL AIRPORT,13.483329999999999,144.8,76.2,8465.98,10
41418,OBYAN,MP,FRANCISCO C. ADA/SAIPAN INTERNATIONAL ARPT,15.116670000000001,145.71667,64.01,7179.15,10
41419,"ROTA ISLAND, NORTHERN MARIANA IS.",MP,ROTA INTERNATIONAL AIRPORT,14.1717,145.2428,185.01,0.0,10
41420,"TINIAN ISLAND, NORTHERN MARIANA IS.",MP,TINIAN INTERNATIONAL AIRPORT,14.999170000000001,145.62111000000002,82.6,0.0,10
41606,WAKE ISLAND,UM,WAKE ISLAND AIRFIELD,19.28333,166.65,3.66,541.82,12
41818,OBYAN,CQ,FRANCISCO C. ADA/SAIPAN INTERNATIONAL ARPT,15.119000000000002,145.72899999999998,64.01,7179.15,10
42215,FUTEMA,,MARINE CORPS AIR STATION,26.26667,127.75,74.98,9380.3,9
43285,SASEBO,,NAVSTA,33.16667,129.71667,14.94,1659.33,9
43319,ATSUGI,,US NAVAL AIR STATION,35.45,139.45,51.82,5756.86,9
43323,YOKOSUKA,,NAVAL STATION,35.28333,139.66666999999998,3.05,5960.05,9
43324,IWAKUNI,,AIRFIELD & HARBOR OPERATIONS,34.15,132.23333,2.44,406.37,9
44402,MISAWA,,NAVAL AIR STATION,40.7,141.36667,39.62,4402.31,9
45715,SHEMYA,AK,EARECKSON AIR STATION AIRPORT,52.71666999999999,174.1,29.57,0.0,-9
46401,CHANDALAR LAKE,AK,CHANDALAR LAKE AIRPORT,67.50399999999999,-148.483,585.22,0.0,-9
46402,NABESNA,AK,DEVILS MOUNTAIN LODGE AIRPORT,62.401669999999996,-142.99528,877.82,0.0,-9
46403,MCKINLEY PARK,AK,MCKINLEY NATIONAL PARK AIRPORT,63.73333,-148.91666999999998,524.26,0.0,-9
46404,MCCARTHY,AK,MCCARTHY AIRPORT,61.437219999999996,-142.90389,466.65,0.0,-9
46405,ARCTIC VILLAGE,AK,ARCTIC VILLAGE AIRPORT,68.11471999999999,-145.57943999999998,637.64,0.0,-9
46406,CANTWELL,AK,CANTWELL AIRPORT,63.39139,-148.95556000000002,758.95,0.0,-9
46407,EUREKA,AK,SKELTON AIRPORT,61.948890000000006,-147.16889,1002.49,0.0,-9
53002,ARTESIA,NM,ARTESIA 2 WNW,32.8546,-104.4569,,,-7
53003,GRANTS,NM,GRANTS 2 S,35.1188,-107.8303,,,-7
53004,BLUFF,UT,BLUFF 32 NW,37.601,-109.9886,,,-7
53005,BUENA VISTA,CO,BUENA VISTA 2 SSE,38.811,-106.1219,,,-7
53006,AMADO,AZ,AMADO 23 W,31.6922,-111.4481,,,-7
53007,COLORADO SPRINGS,CO,COLORADO SPRINGS 23 NW,39.0878,-105.0879,,,-7
53008,CLOVIS,NM,CLOVIS 7 N,34.5119,-103.1744,,,-7
53009,RAMAH,NM,RAMAH 9 SE,35.0461,-108.3635,,,-7
53010,MONTICELLO,UT,MONTICELLO 24 NW,38.1402,-109.6165,,,-7
53011,TSAILE,AZ,TSAILE 1 SSW,36.292,-109.2181,,,-7
53012,BLANDING,UT,BLANDING 26 SSW,37.2667,-109.6074,,,-7
53013,CEDAR CITY,UT,CEDAR CITY 18 SSE,37.4572,-113.2248,,,-7
53014,MEXICAN HAT,UT,MEXICAN HAT 10 NW,37.2507,-109.9877,,,-7
53015,HAGERMAN,NM,HAGERMAN 10 ESE,33.0875,-104.1617,,,-7
53016,VAUGHN,NM,VAUGHN 36 SSE,34.1373,-104.9303,,,-7
53017,AZTEC,NM,AZTEC 43 E,36.7499,-107.2189,,,-7
53119,HANFORD,CA,HANFORD MUNICIPAL AIRPORT,36.31889,-119.62888999999998,73.76,8330.52,-8
53120,RAMONA,CA,RAMONA AIRPORT,33.0375,-116.91583,424.59,47409.46,-8
53121,OCEANSIDE,CA,OCEANSIDE MUNICIPAL ARPT,33.219440000000006,-117.34943999999999,8.53,948.19,-8
53123,LAS VEGAS,NV,NORTH LAS VEGAS AIRPORT,36.21167,-115.19583,672.08,75110.13,-8
53126,GLENDALE,AZ,GLENDALE MUNICIPAL AIRPORT,33.52722,-112.295,324.92,,-7
53127,LAS VEGAS,NV,HENDERSON EXECUTIVE ARPT,35.97611,-115.1325,749.2,,-8
53128,CHANDLER,AZ,CHANDLER MUNICIPAL AIRPORT,33.26889,-111.81278,378.87,,-7
53129,COLORADO CITY,AZ,COLORADO CITY MUNI AIRPORT,36.959720000000004,-113.01388999999999,1485.6,,-7
53130,LOS ANGELES,CA,WHITMAN AIRPORT,34.259170000000005,-118.41333,305.71,,-8
53131,TUCSON,AZ,TUCSON 11 W,32.2395,-111.1696,833.02,,-7
53132,ELGIN,AZ,ELGIN 5 S,31.5907,-110.5087,1466.39,,-7
53135,BULLHEAD CITY,AZ,LAUGHLIN/BULLHEAD INTERNATIONAL AIRPORT,35.15722,-114.55944,211.84,0.0,-7
53136,MERCURY,NV,MERCURY 3 SSW,36.624,-116.0225,1000.96,,-8
53138,BAKER,NV,BAKER 5 W,39.0118,-114.209,2009.24,,-8
53139,STOVEPIPE WELLS,CA,STOVEPIPE WELLS 1 SW,36.602,-117.1449,25.6,,-8
53141,LOS ALAMITOS,CA,LOS ALAMITOS AAF AIRPORT,33.79,-118.05193999999999,10.67,0.0,-8
53143,SAN DIEGO/EL CAJON,CA,GILLESPIE FIELD AIRPORT,32.82611,-116.9725,117.96,0.0,-8
53144,EDWARDS,CA,NORTH AUXILIARY AIRFIELD EDWARDS AFB,34.98833,-117.86471999999999,694.33,0.0,-8
53145,NELLIS AIR FORCE BASE,NV,TONOPAH TEST RANGE #74,37.61722,-116.26417,1755.65,0.0,-8
53146,FORT HUACHUCA,AZ,PIONEER AIRFIELD,31.60722,-110.42806000000002,1453.29,0.0,-7
53147,NELLIS AIR FORCE BASE,NV,INDIAN SPRING AUX AIRFIELD,36.583,-115.667,951.89,0.0,-8
53149,TORREY,UT,TORREY 7 E,38.3028,-111.2935,1890.98,,-7
53150,YOSEMITE VILLAGE,CA,YOSEMITE VILLAGE 12 W,37.7592,-119.8208,2017.78,,-8
53151,FALLBROOK,CA,FALLBROOK 5 NE,33.4392,-117.1904,347.47,,-8
53152,SANTA BARBARA,CA,SANTA BARBARA 11 W,34.4141,-119.8796,5.49,,-8
53154,YUMA,AZ,YUMA 27 ENE,32.835,-114.1884,188.98,,-7
53155,WILLIAMS,AZ,WILLIAMS 35 NNW,35.7552,-112.3374,1825.75,,-7
53156,PHOENIX,AZ,PHOENIX 7 S,33.3471,-112.0832,,,-7
53159,CAMERON,AZ,CAMERON 25 SSE,35.5037,-111.3445,162.46,18218.78,-7
53160,CAMP VERDE,AZ,CAMP VERDE 3 N,34.6136,-111.8431,,,-7
53162,COOLIDGE,AZ,COOLIDGE 5 W,32.9918,-111.5326,,,-7
53163,SOCORRO,NM,SOCORRO 17 WSW,33.9795,-107.1872,,,-7
53164,PAGE,AZ,PAGE 9 WSW,36.8637,-111.6012,,,-7
53165,DELTA,UT,DELTA 4 NE,39.3872,-112.5095,,,-7
53167,MIDWAY,UT,MIDWAY 3 NE,40.5467,-111.4137,,,-7
53168,AJO,AZ,AJO 29 S,31.9497,-112.8013,,,-7
53169,KAYENTA,AZ,KAYENTA 16 WSW,36.6823,-110.5424,,,-7
53170,HEBER,AZ,HEBER 3 SE,34.3983,-110.5656,,,-7
53171,MILFORD,UT,MILFORD 42 WNW,38.5943,-113.7511,,,-7
53172,LAKE HAVASU CITY,AZ,LAKE HAVASU CITY 19 SE,34.2529,-114.134,,,-7
53173,NAGEEZI,NM,NAGEEZI 18 SSW,36.0346,-107.9045,,,-7
53176,GILA BEND,AZ,GILA BEND 3 ENE,32.9649,-112.6697,,,-7
53801,LEWISBURG,WV,GREENBRIER VALLEY ARIPORT,37.86667,-80.4,701.65,,-5
53802,MATTOON/CHARLESTON,IL,COLES COUNTY MEMO AIRPORT,39.47806,-88.28028,219.76,23874.05,-6
53803,OWENSBORO,KY,OWENSBORO-DAVIESS COUNTY AIRPORT,37.75,-87.16667,123.75,0.0,-6
53808,HATTIESBURG-LAUREL,MS,HATTIESBURG-LAUREL RGNL AP,31.46667,-89.33333,90.83,,-6
53817,MOULTRIE,GA,MOULTRIE MUNICIPAL AIRPORT,31.08333,-83.8,89.61,,-5
53818,ABINGDON,VA,VIRGINIA HIGHLANDS AIRPORT,36.68333,-82.03333,636.12,,-5
53819,ATLANTA,GA,PCHTRE CTY-FALCON FLD ARPT,33.35528,-84.56694,243.23,28344.08,-5
53820,EVERGREEN,AL,MIDDLETON FIELD AIRPORT,31.41556,-87.04417,78.64,8736.89,-6
53822,OLNEY-NOBLE,IL,OLNEY-NOBLE AIRPORT,38.72167,-88.17639,146.91,,-6
53838,GAINESVILLE,GA,LEE GILMER MEMORIAL ARPT,34.27194,-83.83028,388.62,42973.29,-5
53841,FRANKFORT,KY,CAPITAL CITY AIRPORT,38.18472,-84.90333000000001,245.06,26346.11,-5
53842,INDIANAPOLIS,IN,EAGLE CREEK AIRPARK ARPT,39.825,-86.29583000000001,250.85,28208.63,-5
53843,ANDALUSIA (FT RUCKER),AL,ANDALUSIA-OPP MUNICIPAL AIRPORT,31.30889,-86.39389,94.49,0.0,-6
53844,LANCASTER,OH,FAIRFIELD COUNTY AIRPORT,39.755559999999996,-82.65722,264.87,28953.63,-5
53846,KINGS BAY,GA,KINGS BAY/NAVAL STATION,30.8,-81.5,15.24,1693.2,-5
53847,MILTON,FL,WHITING FIELD NAVAL AIR STATION-SOUTH,30.70444,-87.02306,54.25,6027.77,-6
53848,MILTON,FL,CHOCTAW NAVAL OUTLYING FIELD,30.506940000000004,-86.95971999999999,33.83,3758.89,-6
53849,MERIDIAN,MS,RANGE B,32.8,-88.83333,164.59,18286.51,-6
53850,CLEMSON,SC,OCCONEE COUNTY RGNL ARPT,34.67194,-82.88639,271.58,29935.69,-5
53852,DECATUR,AL,PRYOR FIELD REGIONAL ARPT,34.6525,-86.94528000000001,180.44,19708.79,-6
53853,DESTIN,FL,DESTIN-FT.WALTON BEACH APT,30.4,-86.47166999999999,6.71,711.14,-6
53854,ORANGEBURG,SC,ORANGEBURG MUNICIPAL ARPT,33.46167,-80.85806,60.05,6671.19,-5
53855,HAMILTON,OH,BUTLER CO. REGIONAL ARPT,39.36444,-84.52472,193.24,20860.16,-5
53858,PASCAGOULA,MS,TRENT LOTT INTL AIRPORT,30.46361,-88.53194,3.66,1557.74,-6
53859,DAYTON,OH,DAYTON-WRIGHT BROTHERS APT,39.59361,-84.22639000000001,293.22,32204.57,-5
53860,JACKSONVILLE,FL,CRAIG MUNICIPAL AIRPORT,30.3361,-81.5147,12.5,1591.6,-5
53861,FORT RUCKER/OZARK,AL,LOWE ARMY HELIPORT (FORT RUCKER),31.355829999999997,-85.75111,74.37,,-6
53862,PERRY-FOLEY,FL,PERRY-FOLEY AIRPORT,30.07194,-83.57361,13.72,1557.74,-5
53863,ATLANTA,GA,DEKALB-PEACHTREE AIRPORT,33.875,-84.30221999999999,302.36,33660.72,-5
53864,ALABASTER,AL,SHELBY COUNTY AIRPORT,33.178329999999995,-86.78166999999999,178.0,19370.15,-6
53865,SLIDELL,LA,SLIDELL AIRPORT,30.343329999999998,-89.82222,8.23,1083.64,-6
53866,SHELBYVILLE,IN,SHELBYVILLE MINUCIPAL ARPT,39.57806,-85.80333,245.06,27531.35,-5
53867,COLUMBIA,SC,COLUMBIA OWENS DOWNTOWN AP,33.97056,-80.99583,64.62,6298.69,-5
53868,OAK RIDGE,TN,OAK RIDGE,36.0236,-84.2375,277.37,31019.33,-5
53869,BLYTHEVILLE,AR,BLYTHEVILLE MUNI AIRPORT,35.94028,-89.83083,77.72,8770.75,-6
53870,GASTONIA,NC,GASTONIA MUNICIPAL AIRPORT,35.196670000000005,-81.15583000000001,242.93,27124.98,-5
53871,ROCK HILL,SC,RK HL/YORK CO/BRYNT FD APT,34.986940000000004,-81.0575,203.91,22519.49,-5
53872,MONROE,NC,MONROE AIRPORT,35.016940000000005,-80.62056,204.83,22756.54,-5
53873,CARTERSVILLE,GA,CARTERSVILLE AIRPORT,34.123059999999995,-84.84861,232.56,25160.88,-5
53874,GREENWOOD,SC,GREENWOOD COUNTY AIRPORT,34.24861,-82.15916999999999,192.33,20724.71,-5
53877,ASHEVILLE,NC,ASHEVILLE 8 SSW,35.4945,-82.6142,655.62,,-5
53878,ASHEVILLE,NC,ASHEVILLE 13 S,35.4185,-82.5567,640.99,,-5
